solution_id,designation,source_id,ra,dec,parallax,pmra,pmdec,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,astrometric_n_obs_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error
1636148068921376768,Gaia DR3 2370502131242457216,2370502131242457216,10.002971578589248,-16.2629510126345,0.3878021899570381,3.2737097525412846,-1.9649824844815045,0.6822371,1.275309,0.98639,0.9774484,1.800339,127,125,2,20.431711,,,,
1636148068921376768,Gaia DR3 2370140323197909888,2370140323197909888,10.003024408710807,-17.246227644133068,2.884362964036497,-10.363505973937182,-19.86883351811024,0.020196987,0.014128789,0.026405513,0.02918446,0.028671168,379,365,14,11.382326,11.694197,10.904862,5.852005,0.3182481
1636148068921376768,Gaia DR3 2370959631159017088,2370959631159017088,10.00310922173276,-15.623143311957175,,,,19.948692,6.9421396,,,,63,63,0,21.526762,20.780231,19.08695,,
1636148068921376768,Gaia DR3 2425805843837601536,2425805843837601536,10.003127928862783,-10.253266345239052,,,,5.874428,5.333887,,,,140,132,8,21.075989,19.531477,18.082405,,
1636148068921376768,Gaia DR3 2370079055489204480,2370079055489204480,10.003147596238058,-17.533799053828268,-0.0846842313047239,1.3265730840710883,-1.7176649005895837,0.25187317,0.14316829,0.30867556,0.3777756,0.32251123,340,339,1,19.283524,19.712622,18.755152,,
1636148068921376768,Gaia DR3 2369271567277573248,2369271567277573248,10.00320333636754,-18.072823358288392,-0.6016052862040597,4.630211613235076,-5.897242614961918,0.37671402,0.20624489,0.45854747,0.523327,0.5052271,372,369,3,19.75477,20.093897,19.440128,,
1636148068921376768,Gaia DR3 2374189923307050240,2374189923307050240,10.003259021360163,-14.549604276673106,1.4839847910032329,1.6456722679181328,4.425262886934556,0.29526958,0.24325028,0.37087047,0.41028395,0.4085859,304,302,2,18.07272,18.836115,17.078402,,
1636148068921376768,Gaia DR3 2376026867934761216,2376026867934761216,10.003265065304698,-13.12645816303886,0.3701745171376519,3.2898039896456845,-7.819503068224018,0.09116509,0.07648824,0.11220938,0.14156371,0.1076582,202,200,2,17.290667,17.67353,16.727808,,
1636148068921376768,Gaia DR3 2377256358157621376,2377256358157621376,10.003299394575633,-11.398898044808869,0.8485681257024534,-6.724991176947348,-4.759538518386309,0.17847906,0.18306498,0.2146074,0.22568308,0.26705647,222,222,0,18.830631,19.858727,17.855345,,
1636148068921376768,Gaia DR3 2369264768344137344,2369264768344137344,10.00333731979008,-18.260652803190304,2.040608282587901,10.952847227136283,-17.161492422699773,0.38046446,0.27201334,0.49162024,0.61298436,0.6853405,364,362,2,20.005756,20.834862,18.603579,,
1636148068921376768,Gaia DR3 2370073321708078592,2370073321708078592,10.003340748714155,-17.670922427291877,1.397554252471927,38.619376162391696,-0.6724266828031594,0.20638885,0.12026026,0.2577404,0.34169942,0.26437116,356,352,4,18.929773,20.255327,17.820322,,
1636148068921376768,Gaia DR3 2370029444322167168,2370029444322167168,10.003557222130963,-17.962521728750136,1.8861772786361937,-3.068399056298806,-28.97996382369618,0.047304735,0.0240491,0.059209898,0.067934334,0.06774117,330,330,0,16.084368,16.83943,15.231083,,
1636148068921376768,Gaia DR3 2377258419742001408,2377258419742001408,10.003562659766637,-11.279587550433948,-0.2766589518039287,0.8524348968753351,0.1479415867722059,0.37247217,0.34652683,0.45180827,0.5034192,0.55053383,222,220,2,19.795294,20.006353,19.415894,,
1636148068921376768,Gaia DR3 2370034976239619712,2370034976239619712,10.00361216392404,-17.86927879131146,1.9012866763304328,36.30417775358176,-7.875683974749419,0.7576271,0.42358696,1.0511696,1.0762993,1.0214347,330,325,5,20.407154,21.261082,19.108864,,
1636148068921376768,Gaia DR3 2369264768344137216,2369264768344137216,10.003619031155251,-18.260318645226544,2.241026570327527,9.985199739829843,-18.757184198297235,0.9339343,0.58305407,1.2377872,1.2519379,1.685674,193,191,2,20.690855,,,,
